,Person,vote,date,Fecha,Documento,Materia,Artículo,Tipo,Resultado,Afir.,Neg.,Abst.,Detalle,vote2,date1,dateDoc
2017-06-14 13:23:00,"Jackson Drago, Giorgio",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Jaramillo Becker, Enrique",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Jarpa Wevar, Carlos Abel",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Jiménez Fuentes, Tucapel",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Kort Garriga, Issa",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Lavín León, Joaquín",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Lemus Aracena, Luis",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"León Ramírez, Roberto",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Lorenzini Basso, Pablo",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Macaya Danús, Javier",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Melero Abaroa, Patricio",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Melo Contreras, Daniel",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Mirosevic Verdugo, Vlado",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Molina Oliva, Andrea",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Monsalve Benavides, Manuel",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Morales Muñoz, Celso",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Morano Cornejo, Juan Enrique",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Núñez Arancibia, Daniel",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Ojeda Uribe, Sergio",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Ortiz Novoa, José Miguel",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Pacheco Rivas, Clemira",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Pérez Arriagada, José",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Pérez Lahsen, Leopoldo",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Pilowsky Greene, Jaime",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Poblete Zapata, Roberto",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Provoste Campillay, Yasna",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Rathgeb Schifferli, Jorge",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Robles Pantoja, Alberto",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Rocafull López, Luis",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Rubilar Barahona, Karla",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Sabag Villalobos, Jorge",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Saffirio Espinoza, René",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Saldívar Auger, Raúl",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Sandoval Plaza, David",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Santana Tirachini, Alejandro",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Sepúlveda Orbenes, Alejandra",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Silber Romo, Gabriel",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Silva Méndez, Ernesto",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Soto Ferrada, Leonardo",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Squella Ovalle, Arturo",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Teillier Del Valle, Guillermo",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Torres Jeldes, Víctor",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Trisotti Martínez, Renzo",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Turres Figueroa, Marisol",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Ulloa Aguillón, Jorge",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Urrutia Bonilla, Ignacio",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Urrutia Soto, Osvaldo",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Vallejo Dowling, Camila",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Vallespín López, Patricio",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Van Rysselberghe Herrera, Enrique",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Venegas Cárdenas, Mario",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Verdugo Soto, Germán",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Ward Edwards, Felipe",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 877,Solicita a S.E. la Presidenta de la República instruir...,,,APROBADO,96,0,0,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 877
2017-06-14 13:23:00,"Aguiló Melo, Sergio",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 876,Solicita a S.E. la Presidenta de la República impulsar...,,,APROBADO,94,0,1,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 876
2017-06-14 13:23:00,"Alvarez Vera, Jenny",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 876,Solicita a S.E. la Presidenta de la República impulsar...,,,APROBADO,94,0,1,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 876
2017-06-14 13:23:00,"Alvarez-Salamanca Ramírez, Pedro Pablo",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 876,Solicita a S.E. la Presidenta de la República impulsar...,,,APROBADO,94,0,1,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 876
2017-06-14 13:23:00,"Andrade Lara, Osvaldo",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 876,Solicita a S.E. la Presidenta de la República impulsar...,,,APROBADO,94,0,1,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 876
2017-06-14 13:23:00,"Arriagada Macaya, Claudio",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 876,Solicita a S.E. la Presidenta de la República impulsar...,,,APROBADO,94,0,1,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 876
2017-06-14 13:23:00,"Auth Stewart, Pepe",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 876,Solicita a S.E. la Presidenta de la República impulsar...,,,APROBADO,94,0,1,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 876
2017-06-14 13:23:00,"Barros Montero, Ramón",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 876,Solicita a S.E. la Presidenta de la República impulsar...,,,APROBADO,94,0,1,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 876
2017-06-14 13:23:00,"Becker Alvear, Germán",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 876,Solicita a S.E. la Presidenta de la República impulsar...,,,APROBADO,94,0,1,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 876
2017-06-14 13:23:00,"Bellolio Avaria, Jaime",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 876,Solicita a S.E. la Presidenta de la República impulsar...,,,APROBADO,94,0,1,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 876
2017-06-14 13:23:00,"Berger Fett, Bernardo",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 876,Solicita a S.E. la Presidenta de la República impulsar...,,,APROBADO,94,0,1,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 876
2017-06-14 13:23:00,"Browne Urrejola, Pedro",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 876,Solicita a S.E. la Presidenta de la República impulsar...,,,APROBADO,94,0,1,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 876
2017-06-14 13:23:00,"Campos Jara, Cristián",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 876,Solicita a S.E. la Presidenta de la República impulsar...,,,APROBADO,94,0,1,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 876
2017-06-14 13:23:00,"Cariola Oliva, Karol",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 876,Solicita a S.E. la Presidenta de la República impulsar...,,,APROBADO,94,0,1,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 876
2017-06-14 13:23:00,"Carvajal Ambiado, Loreto",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 876,Solicita a S.E. la Presidenta de la República impulsar...,,,APROBADO,94,0,1,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 876
2017-06-14 13:23:00,"Castro González, Juan Luis",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 876,Solicita a S.E. la Presidenta de la República impulsar...,,,APROBADO,94,0,1,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 876
2017-06-14 13:23:00,"Ceroni Fuentes, Guillermo",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 876,Solicita a S.E. la Presidenta de la República impulsar...,,,APROBADO,94,0,1,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 876
2017-06-14 13:23:00,"Chahin Valenzuela, Fuad",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 876,Solicita a S.E. la Presidenta de la República impulsar...,,,APROBADO,94,0,1,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 876
2017-06-14 13:23:00,"Chávez Velásquez, Marcelo",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 876,Solicita a S.E. la Presidenta de la República impulsar...,,,APROBADO,94,0,1,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 876
2017-06-14 13:23:00,"Cicardini Milla, Daniella",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 876,Solicita a S.E. la Presidenta de la República impulsar...,,,APROBADO,94,0,1,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 876
2017-06-14 13:23:00,"Coloma Alamos, Juan Antonio",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 876,Solicita a S.E. la Presidenta de la República impulsar...,,,APROBADO,94,0,1,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 876
2017-06-14 13:23:00,"Cornejo González, Aldo",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 876,Solicita a S.E. la Presidenta de la República impulsar...,,,APROBADO,94,0,1,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 876
2017-06-14 13:23:00,"De Mussy Hiriart, Felipe",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 876,Solicita a S.E. la Presidenta de la República impulsar...,,,APROBADO,94,0,1,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 876
2017-06-14 13:23:00,"Edwards Silva, Rojo",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 876,Solicita a S.E. la Presidenta de la República impulsar...,,,APROBADO,94,0,1,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 876
2017-06-14 13:23:00,"Espejo Yaksic, Sergio",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 876,Solicita a S.E. la Presidenta de la República impulsar...,,,APROBADO,94,0,1,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 876
2017-06-14 13:23:00,"Espinosa Monardes, Marcos",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 876,Solicita a S.E. la Presidenta de la República impulsar...,,,APROBADO,94,0,1,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 876
2017-06-14 13:23:00,"Espinoza Sandoval, Fidel",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 876,Solicita a S.E. la Presidenta de la República impulsar...,,,APROBADO,94,0,1,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 876
2017-06-14 13:23:00,"Farcas Guendelman, Daniel",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 876,Solicita a S.E. la Presidenta de la República impulsar...,,,APROBADO,94,0,1,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 876
2017-06-14 13:23:00,"Farías Ponce, Ramón",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 876,Solicita a S.E. la Presidenta de la República impulsar...,,,APROBADO,94,0,1,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 876
2017-06-14 13:23:00,"Fernández Allende, Maya",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 876,Solicita a S.E. la Presidenta de la República impulsar...,,,APROBADO,94,0,1,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 876
2017-06-14 13:23:00,"Flores García, Iván",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 876,Solicita a S.E. la Presidenta de la República impulsar...,,,APROBADO,94,0,1,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 876
2017-06-14 13:23:00,"Fuentes Castillo, Iván",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 876,Solicita a S.E. la Presidenta de la República impulsar...,,,APROBADO,94,0,1,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 876
2017-06-14 13:23:00,"Fuenzalida Figueroa, Gonzalo",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 876,Solicita a S.E. la Presidenta de la República impulsar...,,,APROBADO,94,0,1,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 876
2017-06-14 13:23:00,"Gahona Salazar, Sergio",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 876,Solicita a S.E. la Presidenta de la República impulsar...,,,APROBADO,94,0,1,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 876
2017-06-14 13:23:00,"García García, René Manuel",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 876,Solicita a S.E. la Presidenta de la República impulsar...,,,APROBADO,94,0,1,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 876
2017-06-14 13:23:00,"Girardi Lavín, Cristina",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 876,Solicita a S.E. la Presidenta de la República impulsar...,,,APROBADO,94,0,1,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 876
2017-06-14 13:23:00,"Godoy Ibáñez, Joaquín",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 876,Solicita a S.E. la Presidenta de la República impulsar...,,,APROBADO,94,0,1,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 876
2017-06-14 13:23:00,"Gutiérrez Gálvez, Hugo",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 876,Solicita a S.E. la Presidenta de la República impulsar...,,,APROBADO,94,0,1,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 876
2017-06-14 13:23:00,"Gutiérrez Pino, Romilio",A Favor,14 de jun de 2017 13:23,14 de jun. de 2017,P. Resolución N° 876,Solicita a S.E. la Presidenta de la República impulsar...,,,APROBADO,94,0,1,Ver,1.0,2017-06-14 13:23:00,2017-06-14 13:23:00 - P. Resolución N° 876
